geojson_name,best_partial_match,partial_score
1384883 ONTARIO INC,MUSICONTARIO (1001138808),68.18181818181819
13849821 CANADA CORP,GOGREEN CANADA (1783281),63.63636363636363
13866475 CANADA INC,PIONEERS CANADA (1836375),68.18181818181819
13894266 CANADA INC,JPL CANADA INC. (1000781425),63.829787234042556
139 WASHBURN DR HOLDINGS LTD,TABERNACLE HOLDINGS (1001086653),56.666666666666664
1397187 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),66.66666666666667
14 CONWAY DR INC,CEDAR BAY ASSOCIATION INC. (1940191),57.692307692307686
140-148 ROXBOROUGH AVE HOLDING CORP,SCARBOROUGH ASIAN NON-PROFIT HOUSING CORPORATION (1097143),58.06451612903225
14074831 CANADA INC,JPL CANADA INC. (1000781425),68.08510638297872
14103653 CANADA INC,EKO CLUB CANADA INC. (1718036),65.3061224489796
14136411 CANADA CORP,"CONCERN NEPAL, CANADA (1994616)",62.745098039215684
142-150 WEBER ST HOLDINGS INC,TABERNACLE HOLDINGS (1001086653),55.73770491803278
142-150 WEBER ST INC,TORONTO WARD MUSEUM INC. (1940150),55.55555555555556
1420898 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
14212711 CANADA INC,IRAN HOME CANADA (1001275104),62.5
14238761 CANADA INC,HAAZINU CANADA INC. (1327357),62.5
1427695 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
14331001 CANADA INC,SIM CANADA (1335910),71.7948717948718
1438141 ONTARIO INC,CRUISE ONTARIO (1431440),69.76744186046511
14397827 CANADA INC,JPL CANADA INC. (1000781425),63.829787234042556
14403924 CANADA CORP,CRIB CANADA (1776029),63.41463414634146
14488873 CANADA INC,PARDONS CANADA (1048890),60.46511627906976
1449068 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
1458408 ONTARIO INC,CRUISE ONTARIO (1431440),65.11627906976744
1459744 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),74.07407407407408
1463184 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
1465762 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
14684222 CANADA INC,JPL CANADA INC. (1000781425),63.829787234042556
1471263 ONTARIO INC,DLHC ONTARIO INC. (1000721296),69.38775510204081
14719352 CANADA INC,JPL CANADA INC. (1000781425),63.829787234042556
1472446 ONTARIO LTD,ONTARIO ELITE (1001278493),62.22222222222222
14732359 CANADA CORP,CRIB CANADA (1776029),68.29268292682926
147600 ONTARIO LTD,CORHEALTH ONTARIO (1575400),66.66666666666667
1476468 ONTARIO LIMITED,DELIJE ONTARIO (1001394764),68.0
1476545 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
14834623 CANADA INC,PIONEERS CANADA (1836375),68.18181818181819
1484967 ONTARIO INC,JUEL OF ONTARIO INC. (1893475),65.3061224489796
14867475 CANADA INC,PIONEERS CANADA (1836375),68.18181818181819
14884108 CANADA INC,CHYNE INC. (1881085),66.66666666666667
1488437 ONTARIO INC,JUEL OF ONTARIO INC. (1893475),65.3061224489796
1488499 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
1488538 ONTARIO LTD,DEAF ONTARIO TV (1868389),68.18181818181819
1494888 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
14968204 CANADA INC.,LINKUP CANADA INC. (1000650394),62.745098039215684
14972341 CANADA INC,INAS (CANADA) (290725),63.41463414634146
14974972 CANADA INC,CRIB CANADA (1776029),65.0
1497794 ONTARIO INC,1707115 ONTARIO INC. (1707115),61.224489795918366
14987764 CANADA INC,CRIB CANADA (1776029),65.0
15 MILLWOOD CRES (KITCHENER) LIMITED,VERMILION BAY CO-OPERATIVE LIMITED (16266),51.28205128205128
15008727 CANADA INC,JPL CANADA INC. (1000781425),68.08510638297872
1500876 ONTARIO LTD,LIPEDEMA ONTARIO (1000846932),66.66666666666667
1500985 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),74.07407407407408
1502134 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
1505 OTTAWA STREET HOLDINGS INC,WEST OTTAWA SOCCER CLUB INC. (1824566),57.971014492753625
1507816 ONTARIO INC,1707115 ONTARIO INC. (1707115),69.38775510204081
1507980 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
15081947 CANADA INC,JPL CANADA INC. (1000781425),68.08510638297872
15136326 CANADA INC,PIONEERS CANADA (1836375),63.63636363636363
1517243 ONTARIO INC,ONTARIO ELITE (1001278493),66.66666666666667
15185769 CANADA INC,CRIB CANADA (1776029),65.0
15223431 CANADA INC,SIM CANADA (1335910),66.66666666666667
15235448 CANADA INC,JAMAICA HOMECOMING CANADA (1852544),62.96296296296296
1526464 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
15267510 CANADA INC,IRAN HOME CANADA (1001275104),66.66666666666667
15288541 CANADA INC,IAIO CANADA (1001295491),65.11627906976744
15332028 CANADA INC,SIM CANADA (1335910),66.66666666666667
1535284 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
1535353 ONTARIO INC,ATHLETICS ONTARIO (365130),62.22222222222222
1535360 ONTARIO INC,ATHLETICS ONTARIO (365130),66.66666666666667
15364868 CANADA INC,THE WELL CANADA INC. (1001347686),61.53846153846154
15418356 CANADA INC,EKO CLUB CANADA INC. (1718036),65.3061224489796
15497566 CANADA INC,INAS (CANADA) (290725),63.41463414634146
1549894 ONTARIO INC,JUEL OF ONTARIO INC. (1893475),65.3061224489796
1553728 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),74.07407407407408
1553778 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
15586810 CANADA INC,FIESTA CANADA (1755280),66.66666666666667
1561499 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
1561528 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
15651107 CANADA INC,SIM CANADA (1335910),66.66666666666667
157 AHRENS LTD,THIRD WORLD AWARENESS (1537960),53.333333333333336
15735882 CANADA INC,JPL CANADA INC. (1000781425),63.829787234042556
1573624 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
1573698 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
1573766 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1573779 ONTARIO LTD,ONTARIO ELITE (1001278493),62.22222222222222
1575 HIGHLAND ROAD SELF STORAGE INC,ONTARIO SELF STORAGE ASSOCIATION INC. (1406199),60.97560975609756
1579149 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
1581780 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
15852064 CANADA INC,FIESTA CANADA (1755280),66.66666666666667
1587165 ONTARIO LTD,CORHEALTH ONTARIO (1575400),65.21739130434783
16 BRYBECK LTD,GURMAT BIBEK MEDIA (1996481),47.61904761904761
16028021 CANADA INC,IAIO CANADA (1001295491),65.11627906976744
1604817 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1604873 ONTARIO LIMITED,ONTARIO ELITE (1001278493),69.38775510204081
1604898 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
1604925 ONTARIO INC TRUSTEE,WUSHU ONTARIO INC. (1218564),65.45454545454545
1604938 ONTARIO INC,ONTARIO ELITE (1001278493),66.66666666666667
1604945 ONTARIO INC,CCGA ONTARIO (1000144352),68.18181818181819
16056415 CANADA INC,CLL CANADA (1000519041),66.66666666666667
1607645 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1614117 ONTARIO INC,1707115 ONTARIO INC. (1707115),69.38775510204081
16142613 CANADA INC,JPL CANADA INC. (1000781425),63.829787234042556
16191576 CANADA INC,RAIN CANADA INC. (1001339331),62.5
162 BECKER HOLDINGS INC,CLINTON MASONIC HOLDINGS INC. (716923),59.01639344262295
162 FIFTH AVENUE INC,ADVENTURE FOUNDATION INC. (307766),55.55555555555556
1623272 ONTARIO INC,HILLEL ONTARIO (1193632),65.11627906976744
1623377 ONTARIO INC,KIRPA NAGRI OF ONTARIO (1683374),62.745098039215684
1628472 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
163 CHANDLER MANAGEMENT CORP,JOINT AID MANAGEMENT (1673410),65.51724137931035
1631245 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
1631383 ONTARIO INC,HILLEL ONTARIO (1193632),65.11627906976744
1631444 ONTARIO LIMITED,CRUISE ONTARIO (1431440),68.08510638297872
1632792 ONTARIO INC,HILLEL ONTARIO (1193632),65.11627906976744
1635155 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1639805 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
1639935 ONTARIO LTD,DEAF ONTARIO TV (1868389),63.63636363636363
164 BELMONT AVENUE W (KITCHENER) LIMITED,OPTIMIST CLUB OF COUNTRY HILLS (KITCHENER) (936702),50.54945054945055
16401147 CANADA INC,DESCHOOL CANADA (1001147921),63.829787234042556
16412572 CANADA INC,JPL CANADA INC. (1000781425),63.829787234042556
1648223 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
1648317 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),66.66666666666667
165 COURTLAND LTD,COTA HEALTH (310461),54.054054054054056
16509118 CANADA INC,SIM CANADA (1335910),66.66666666666667
1652054 ONTARIO LTD,CORHEALTH ONTARIO (1575400),65.21739130434783
1656364 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
1656691 ONTARIO INC,ONTARIO BLIND GOLF (913566),65.21739130434783
1656697 ONTARIO INC,ONTARIO BLIND GOLF (913566),65.21739130434783
1658189 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
1658194 ONTARIO LTD,522984 ONTARIO LIMITED (522984),64.0
16635059 CANADA CORP,CRIB CANADA (1776029),68.29268292682926
1664898  ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
1668257 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),66.66666666666667
1668258 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
16750184 CANADA INC,LINKUP CANADA INC. (1000650394),64.0
1677 VICTORIA ST INC,VICTORIA SAVE-A-LIFE INC. (936757),66.66666666666667
1677162 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1678818 ONTARIO INC,CARENOW ONTARIO (972818),65.11627906976744
1678838 ONTARIO INC,DEAF ONTARIO TV (1868389),63.63636363636363
1678968 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
1678988 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
1679781 ONTARIO LTD,ONTARIO ELITE (1001278493),62.22222222222222
1684807 ONTARIO LTD,DEAF ONTARIO TV (1868389),63.63636363636363
1684927 ONTARIO LTD,LIPEDEMA ONTARIO (1000846932),66.66666666666667
1685653 ONTARIO LTD,DEAF ONTARIO TV (1868389),63.63636363636363
169 BORDEN INC,BORDENPLACE INC. (1000538672),60.46511627906976
169 DAVID ST INC,STOP ABLEISM INC. (1796900),60.46511627906976
169-175 QUEEN STREET N (KITCHENER) LTD,QUEEN STREET DART LEAGUE (1957729),55.55555555555556
1694224 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
16962289 CANADA INC.,CRIB CANADA (1776029),63.41463414634146
17 EXECUTIVE PLACE (KITCHENER) LIMITED,CO-OPERATIVE PARC BEAUSOLEIL LIMITED (238826),53.012048192771076
1708808 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
1719260 ONTARIO LTD,HILLEL ONTARIO (1193632),65.11627906976744
1719288 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
1725038 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
172965 CANADA LIMITED,IAIO CANADA (1001295491),62.22222222222222
1734623 ONTARIO INC,HILLEL ONTARIO (1193632),65.11627906976744
1734646 ONTARIO INC,DELIJE ONTARIO (1001394764),65.21739130434783
1739059 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1742385 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
1743112 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1755816 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
1759087 ONTARIO INC,1707115 ONTARIO INC. (1707115),69.38775510204081
1759195 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
1765808 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1765823 ONTARIO INC,ATHLETICS ONTARIO (365130),62.22222222222222
1765901 ONTARIO INC,1707115 ONTARIO INC. (1707115),69.38775510204081
1765973 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1767803 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1776449 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
1776567 ONTARIO INC,1707115 ONTARIO INC. (1707115),69.38775510204081
178-188 QUEEN STREET GP INC,SAVE QUEEN STREET ASSOCIATION (1886304),57.57575757575757
1783818 ONTARIO INC,CARENOW ONTARIO (972818),65.11627906976744
1784641 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
1784671 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1784710 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
1792214 ONTARIO LTD,522984 ONTARIO LIMITED (522984),64.0
1792309 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
1792387 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
1796426 ONTARIO LTD,HILLEL ONTARIO (1193632),65.11627906976744
18 CHARLES INC,ARTCURES INC. (1806445),59.45945945945945
1803314 ONTARIO INC,JUEL OF ONTARIO INC. (1893475),65.3061224489796
1805780 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
1815355 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),66.66666666666667
1817899 ONTARIO INC,ONTARIO ELITE (1001278493),66.66666666666667
1817985 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
1817987 ONTARIO CORPORATION,OCASA PENSION CORPORATION (1387178),70.96774193548387
1823930 ONTARIO INC,JUEL OF ONTARIO INC. (1893475),65.3061224489796
1836862 ONTARIO INC,ONTARIO BLIND GOLF (913566),65.21739130434783
1837345 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
1842058 ONTARIO INC,MUAYTHAI ONTARIO (1845825),66.66666666666667
1842703 ONTARIO INC,JUEL OF ONTARIO INC. (1893475),65.3061224489796
1849433 ONTARIO INC,ONTARIO ELITE (1001278493),66.66666666666667
1857882 ONTARIO INC,MUAYTHAI ONTARIO (1845825),66.66666666666667
1863152 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
1863380 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
1867525 ONTARIO INC,MUAYTHAI ONTARIO (1845825),66.66666666666667
1867527 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1867528 ONTARIO INC,JUEL OF ONTARIO INC. (1893475),65.3061224489796
1867545 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
1869522 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),74.07407407407408
1877851 ONTARIO INC,1707115 ONTARIO INC. (1707115),69.38775510204081
1879722 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
1885322 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
1885356 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
1888181 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
189-195 JOSEPH INC,SUNIVERSE INC. (1000897953),53.333333333333336
1892190 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
19-59 SPADINA INC,CHORD SPINNERS INC. (1982959),56.52173913043479
190 VICTORIA ST LTD,VICTORIA BALLET COMPANY (1579513),57.692307692307686
1903303 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
1906336 ONTARIO LTD,HILLEL ONTARIO (1193632),65.11627906976744
1913357 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1921147 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
1921863 ONTARIO INC,WUSHU ONTARIO INC. (1218564),72.34042553191489
1928314 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
1928320 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
1928393 ONTARIO INC,ONTARIO ELITE (1001278493),66.66666666666667
1929396 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
1935398 ONTARIO  LTD,HILLEL ONTARIO (1193632),65.11627906976744
1936026 ONTARIO INC,HILLEL ONTARIO (1193632),69.76744186046511
1936199 ONTARIO INC,RITMO PANAMA INC. (1960196),65.21739130434783
1939225 ONTARIO INC,JUEL OF ONTARIO INC. (1893475),65.3061224489796
194 VICTORIA ST LTD,VICTORIA BALLET COMPANY (1579513),57.692307692307686
1940750 ONTARIO INC,1707115 ONTARIO INC. (1707115),69.38775510204081
1943615 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
1952680 ONTARIO INC,ONTARIO DANCESPORT (926988),65.21739130434783
1952739 ONTARIO CORP,CORHEALTH ONTARIO (1575400),63.829787234042556
196 RIVERBEND DRIVE LIMITED,VERMILION BAY CO-OPERATIVE LIMITED (16266),57.971014492753625
1967045 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1969275 ONTARIO INC,JUEL OF ONTARIO INC. (1893475),65.3061224489796
1969276 ONTARIO INC,RITMO PANAMA INC. (1960196),65.21739130434783
1969277 ONTARIO INC,HILLEL ONTARIO (1193632),65.11627906976744
1969278 ONTARIO INC,ONTARIO DANCESPORT (926988),65.21739130434783
1974577 ONTARIO INC,1707115 ONTARIO INC. (1707115),69.38775510204081
1975721 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
1976876 ONTARIO LTD,ONTARIO ELITE (1001278493),62.22222222222222
1976998 ONTARIO INC,ONTARIO DANCESPORT (926988),65.21739130434783
1979239 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
1983571 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
1983590 ONTARIO LTD,522984 ONTARIO LIMITED (522984),64.0
20 OTTAWA GP INC,EPILEPSY OTTAWA (817202),60.0
20 QUEEN ST GP INC,NO EMPTY SEATS INC. (1973070),51.06382978723405
200 KING EAST LIMITED,ILODA CO-OPERATIVE LIMITED (522085),57.14285714285714
2000748 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
2006361 ONTARIO LIMITED,LIPEDEMA ONTARIO (1000846932),65.38461538461539
2008703 ONTARIO LIMITED,ONTARIO ELITE (1001278493),69.38775510204081
2009997 ONTARIO INC,1707115 ONTARIO INC. (1707115),61.224489795918366
2010778 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2011 GARMENT STREET INC,DOUGLAS STREET GROUP HOME INC. (1608147),60.31746031746032
2017065 ONTARIO LTD,ONTARIO ELITE (1001278493),62.22222222222222
2019678 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
2029069 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
2029686 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),74.07407407407408
2033178 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2033807 ONTARIO INC,MUSICONTARIO (1001138808),63.63636363636363
2036326 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),66.66666666666667
2037339 ONTARIO INC,TCSO INC (1000373398),65.0
2037647 ONTARIO INC,DELIJE ONTARIO (1001394764),65.21739130434783
2040799 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
2043527 ONTARIO INC,CCGA ONTARIO (1000144352),68.18181818181819
2045052 ONTARIO CORPORATION,TORONTO ERUV CORPORATION (1100562),68.85245901639344
2047757 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
2055425 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
2057079 ONTARIO INC,1707115 ONTARIO INC. (1707115),69.38775510204081
2057400 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2064961 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
2066184 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
2066577 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),66.66666666666667
2071342 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
2071979 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
2071980 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
2074422 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
2074473 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
2074719 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2079546 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),74.07407407407408
2088668 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2089566 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
2089839 ONTARIO INC,ONTARIO ELITE (1001278493),62.22222222222222
2090684 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2091029 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
2091816 ONTARIO LTD,NETBALL ONTARIO (291458),65.11627906976744
2096924 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
21 BALFOUR CRESCENT (KITCHENER) LIMITED,OPTIMIST CLUB OF COUNTRY HILLS (KITCHENER) (936702),53.333333333333336
21 KRUG ST INC,PRESTON KNIGHTS INC. (231039),55.81395348837209
21 STIRLING AVE HOLDINGS CORP,STIRLING AVENUE MENNONITE CHURCH (1681469),56.33802816901409
210 HERITAGE INC,HERITAGE ESSEX INC. (1005833),66.66666666666667
2103780 ONTARIO INC,MUSICONTARIO (1001138808),68.18181818181819
2107876 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2112761 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
2114433 ONTARIO INC,CCGA ONTARIO (1000144352),68.18181818181819
2127501 ONTARIO CORP,CORHEALTH ONTARIO (1575400),68.08510638297872
2129388 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
2131116 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2132389 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
2137101 ONTARIO LIMITED,ONTARIO ELITE (1001278493),65.3061224489796
2138430 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2138431 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2138432 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2140221 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
